kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra_str,dec_str,koi_kepmag,koi_kepmag_err
6774826,K01376.01,,CANDIDATE,CANDIDATE,,,,,,7.138906,6e-05,-6e-05,184.2479,0.0027,-0.0027,0.01,0.74,-0.74,2.8558,,,319,,,2.41,,,1332.0,,,,,,32.70,,,7211.00,,,4.290,,,1.4600,,,19h24m03.26s,+42d16m59.3s,13.997,
5617854,K01588.01,Kepler-901 b,CONFIRMED,CANDIDATE,,,,,,3.517482,1.4e-05,-1.4e-05,135.5469,0.0012,-0.0012,0.17,0.58,-0.58,1.5717,,,536,,,1.2,,,689.0,,,,,,46.20,,,4106.00,,,4.730,,,0.5400,,,19h24m36.71s,+40d53m15.0s,14.699,
5301750,K01589.01,Kepler-84 b,CONFIRMED,CANDIDATE,,,,,,8.725736,9.1e-05,-9.1e-05,138.7711,0.0039,-0.0039,0.72,0.28,-0.28,4.283,,,450,,,2.23,,,880.0,,,,,,30.10,,,5755.00,,,4.430,,,0.9900,,,19h53m00.49s,+40d29m45.9s,14.764,
5301750,K01589.02,Kepler-84 c,CONFIRMED,CANDIDATE,,,,,,12.88249,0.00014,-0.00014,135.1966,0.0042,-0.0042,0.79,0.24,-0.24,4.3336,,,480,,,2.36,,,774.0,,,,,,27.00,,,5755.00,,,4.430,,,0.9900,,,19h53m00.49s,+40d29m45.9s,14.764,
5301750,K01589.03,Kepler-84 e,CONFIRMED,CANDIDATE,,,,,,27.4348,0.00048,-0.00048,145.1187,0.0062,-0.0062,0.83,0.23,-0.23,5.1755,,,481,,,2.41,,,601.0,,,,,,20.30,,,5755.00,,,4.430,,,0.9900,,,19h53m00.49s,+40d29m45.9s,14.764,
5301750,K01589.04,Kepler-84 d,CONFIRMED,CANDIDATE,,,,,,4.224538,9.6e-05,-9.6e-05,135.43,0.0076,-0.0076,0.77,0.29,-0.29,3.089,,,144,,,1.27,,,1127.0,,,,,,12.10,,,5755.00,,,4.430,,,0.9900,,,19h53m00.49s,+40d29m45.9s,14.764,
6442377,K00176.01,Kepler-483 b,CONFIRMED,CANDIDATE,,,,,,30.22935,0.00022,-0.00022,134.5177,0.0028,-0.0028,0.71,0.2,-0.2,6.4721,,,440,,,2.35,,,647.0,,,,,,53.20,,,6340.00,,,4.430,,,1.0600,,,19h26m35.22s,+41d53m04.8s,13.432,
5301750,K01589.05,Kepler-84 f,CONFIRMED,CANDIDATE,,,,,,44.5463,0.0014,-0.0014,160.353,0.012,-0.012,0.8,0.25,-0.25,6.3959,,,354,,,1.96,,,511.0,,,,,,13.20,,,5755.00,,,4.430,,,0.9900,,,19h53m00.49s,+40d29m45.9s,14.764,
5542466,K01590.01,,CANDIDATE,CANDIDATE,,,,,,12.89011,0.0002,-0.0002,201.2269,0.005,-0.005,0.09,0.93,-0.93,3.6025,,,579,,,1.66,,,576.0,,,,,,17.70,,,4830.00,,,4.590,,,0.7100,,,19h37m27.57s,+40d43m15.2s,15.674,
5542466,K01590.02,,CANDIDATE,CANDIDATE,,,,,,2.355796,3.6e-05,-3.6e-05,177.8793,0.004,-0.004,0.6,0.75,-0.75,1.6575,,,273,,,1.2,,,1020.0,,,,,,12.80,,,4830.00,,,4.590,,,0.7100,,,19h37m27.57s,+40d43m15.2s,15.674,
10028140,K01591.01,,CANDIDATE,CANDIDATE,,,,,,19.65667,0.00025,-0.00025,140.294,0.0043,-0.0043,0.97,0.22,-0.22,3.18,,,815,,,2.79,,,517.0,,,,,,19.70,,,5130.00,,,4.660,,,0.6900,,,19h50m57.56s,+46d56m30.9s,15.372,
5217586,K01592.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,26.0682013,,,143.1385,,,,,,5.39,,,703,,,,,,,,,,,,33.90,,,5387.00,,,4.458,,,,,,19h55m36.58s,+40d19m10.3s,14.106,
5289854,K01593.01,Kepler-308 b,CONFIRMED,CANDIDATE,,,,,,9.69479,0.00016,-0.00016,182.4626,0.0056,-0.0056,0.69,0.73,-0.73,2.6547,,,569,,,2.21,,,794.0,,,,,,13.00,,,5676.00,,,4.540,,,0.8900,,,19h43m08.44s,+40d26m22.4s,15.809,
9895709,K01594.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,1.8189463,,,133.12025,,,,,,1.68,,,313,,,,,,,,,,,,25.80,,,5908.00,,,4.520,,,,,,19h35m29.44s,+46d42m53.8s,15.134,
10006581,K01595.01,Kepler-902 b,CONFIRMED,CANDIDATE,,,,,,40.10999,0.00045,-0.00045,142.0773,0.0042,-0.0042,0.85,0.3,-0.3,5.4577,,,804,,,2.83,,,499.0,,,,,,33.40,,,5669.00,,,4.500,,,0.8900,,,19h18m55.61s,+46d57m13.7s,14.904,
10027323,K01596.01,Kepler-309 b,CONFIRMED,CANDIDATE,,,,,,5.923589,7.3e-05,-7.3e-05,134.6846,0.004,-0.004,0.72,0.42,-0.42,2.7905,,,377,,,1.6,,,741.0,,,,,,21.50,,,4656.00,,,4.550,,,0.7700,,,19h50m02.37s,+46d57m40.5s,15.157,
10027323,K01596.02,Kepler-309 c,CONFIRMED,CANDIDATE,,,,,,105.3531,0.0016,-0.0016,138.6869,0.0054,-0.0054,0.95,0.21,-0.21,4.318,,,1204,,,3.69,,,285.0,,,,,,22.10,,,4656.00,,,4.550,,,0.7700,,,19h50m02.37s,+46d57m40.5s,15.157,
6803202,K00177.01,,CANDIDATE,CANDIDATE,,,,,,21.06046,0.00021,-0.00021,143.6041,0.0038,-0.0038,0.021,0.028,-0.028,5.2864,,,310,,,1.84,,,678.0,,,,,,37.00,,,5758.00,,,4.380,,,1.0600,,,19h52m42.53s,+42d14m13.3s,13.182,
6205228,K01882.01,Kepler-996 b,CONFIRMED,CANDIDATE,,,,,,3.770567,2.8e-05,-2.8e-05,133.3917,0.0024,-0.0024,0.76,0.64,-0.64,1.822,,,303,,,1.5,,,1068.0,,,,,,25.00,,,5814.00,,,4.590,,,0.8000,,,19h27m39.07s,+41d32m01.0s,14.668,
11758544,K01883.01,Kepler-997 b,CONFIRMED,CANDIDATE,,,,,,2.70729,2.1e-05,-2.1e-05,132.4334,0.0023,-0.0023,0.61,0.25,-0.25,3.4466,,,71,,,1,,,1449.0,,,,,,32.90,,,6063.00,,,4.350,,,1.1200,,,19h16m56.01s,+49d56m20.2s,11.894,
4851530,K01884.01,,CANDIDATE,CANDIDATE,,,,,,23.12004,0.00019,-0.00019,149.5175,0.0037,-0.0037,0.84,0.34,-0.34,4.07,,,1822,,,4.06,,,510.0,,,,,,42.00,,,5077.00,,,4.570,,,0.7500,,,19h43m36.58s,+39d55m06.1s,15.462,
4851530,K01884.02,,CANDIDATE,CANDIDATE,,,,,,4.775041,6.5e-05,-6.5e-05,355.4545,0.0034,-0.0034,0.9,0.28,-0.28,1.8721,,,468,,,2.12,,,866.0,,,,,,14.90,,,5077.00,,,4.570,,,0.7500,,,19h43m36.58s,+39d55m06.1s,15.462,
11413812,K01885.01,Kepler-998 b,CONFIRMED,CANDIDATE,,,,,,5.653717,3.9e-05,-3.9e-05,131.7143,0.0025,-0.0025,0.83,0.64,-0.64,2.1148,,,362,,,1.92,,,966.0,,,,,,26.70,,,5738.00,,,4.520,,,0.9000,,,19h47m01.00s,+49d12m31.5s,14.377,
9549648,K01886.01,Kepler-999 b,CONFIRMED,CANDIDATE,,,,,,5.991849,3.4e-05,-3.4e-05,136.8822,0.0021,-0.0021,0.35,0.93,-0.93,1.7031,,,178,,,2.45,,,1389.0,,,,,,32.10,,,6065.00,,,3.980,,,1.8300,,,19h58m38.51s,+46d11m54.3s,12.239,
10063802,K01888.01,Kepler-1000 b,CONFIRMED,CANDIDATE,,,,,,120.019,0.0014,-0.0014,134.1826,0.0035,-0.0035,0.49,0.21,-0.21,11.5435,,,898,,,4.31,,,475.0,,,,,,58.70,,,6530.00,,,4.250,,,1.4200,,,19h06m44.52s,+47d05m53.6s,13.256,
11074178,K01889.01,Kepler-1001 b,CONFIRMED,CANDIDATE,,,,,,14.3052,0.00014,-0.00014,135.0638,0.0034,-0.0034,0.87,0.21,-0.21,4.3306,,,877,,,2.82,,,667.0,,,,,,32.00,,,5537.00,,,4.560,,,0.8300,,,19h05m05.73s,+48d37m07.4s,15.338,
11074178,K01889.02,Kepler-1001 c,CONFIRMED,CANDIDATE,,,,,,9.18186,0.00017,-0.00017,132.4076,0.0063,-0.0063,0.88,0.22,-0.22,3.4757,,,375,,,1.84,,,771.0,,,,,,15.60,,,5537.00,,,4.560,,,0.8300,,,19h05m05.73s,+48d37m07.4s,15.338,
7449136,K01890.01,Kepler-1002 b,CONFIRMED,CANDIDATE,,,,,,4.336491,2.9e-05,-2.9e-05,133.8508,0.0023,-0.0023,0.8,0.11,-0.11,4.3106,,,106,,,1.49,,,1308.0,,,,,,51.60,,,6045.00,,,4.260,,,1.3200,,,19h32m19.08s,+43d04m25.4s,11.704,
2987027,K00197.01,Kepler-489 b,CONFIRMED,CANDIDATE,,,,,,17.2762904,7.3e-06,-7.3e-06,133.83859,0.00016,-0.00016,0.01,0.95,-0.95,3.9347,,,10526,,,7.79,,,552.0,,,,,,753.70,,,4907.00,,,4.540,,,0.7900,,,19h23m19.95s,+38d11m03.7s,14.018,
8680979,K01891.01,Kepler-330 c,CONFIRMED,CANDIDATE,,,,,,15.95522,0.00016,-0.00016,143.3035,0.0037,-0.0037,0.027,0.039,-0.039,3.9358,,,765,,,1.84,,,540.0,,,,,,30.40,,,4970.00,,,4.650,,,0.6900,,,19h13m47.37s,+44d48m06.1s,15.261,
8680979,K01891.02,Kepler-330 b,CONFIRMED,CANDIDATE,,,,,,8.2598,0.00013,-0.00013,137.4739,0.0059,-0.0059,0.57,0.32,-0.32,2.6089,,,306,,,1.25,,,670.0,,,,,,13.60,,,4970.00,,,4.650,,,0.6900,,,19h13m47.37s,+44d48m06.1s,15.261,
9030537,K01892.01,Kepler-1674 b,CONFIRMED,CANDIDATE,,,,,,62.56259,0.00089,-0.00089,178.398,0.0047,-0.0047,0.025,0.035,-0.035,5.4033,,,1360,,,2.96,,,399.0,,,,,,25.00,,,5468.00,,,4.570,,,0.8200,,,19h39m15.86s,+45d18m22.0s,15.500,
8689793,K01893.01,Kepler-1003 b,CONFIRMED,CANDIDATE,,,,,,3.554901,2.5e-05,-2.5e-05,131.7985,0.0023,-0.0023,0.35,0.54,-0.54,2.1104,,,234,,,1.21,,,1090.0,,,,,,30.40,,,5827.00,,,4.580,,,0.7900,,,19h28m04.91s,+44d52m34.4s,14.053,
11673802,K01894.01,Kepler-1004 b,CONFIRMED,CANDIDATE,,,,,,5.288016,4.5e-05,-4.5e-05,135.3533,0.0031,-0.0031,0.58,0.11,-0.11,8.798,,,338,,,16.29,,,2277.0,,,,,,74.30,,,4815.00,,,2.870,,,8.6200,,,19h49m26.23s,+49d47m51.2s,13.427,
10426656,K01161.02,Kepler-272 d,CONFIRMED,CANDIDATE,,,,,,10.93711,0.00014,-0.00014,136.9886,0.0045,-0.0045,0.87,0.31,-0.31,2.959,,,431,,,2,,,689.0,,,,,,19.40,,,5109.00,,,4.500,,,0.8300,,,19h56m30.61s,+47d35m37.8s,14.678,
10426656,K01161.03,Kepler-272 b,CONFIRMED,CANDIDATE,,,,,,2.971365,4.8e-05,-4.8e-05,134.3873,0.0047,-0.0047,0.67,0.46,-0.46,2.6937,,,204,,,1.24,,,1069.0,,,,,,17.00,,,5109.00,,,4.500,,,0.8300,,,19h56m30.61s,+47d35m37.8s,14.678,
10528068,K01162.01,Kepler-782 b,CONFIRMED,CANDIDATE,,,,,,158.6924,0.0015,-0.0015,173.9383,0.0028,-0.0028,0.876,0.066,-0.066,12.5645,,,951,,,4.15,,,372.0,,,,,,90.50,,,5833.00,,,4.270,,,1.1700,,,19h15m28.38s,+47d45m33.9s,12.783,
10468940,K01163.01,Kepler-273 b,CONFIRMED,CANDIDATE,,,,,,2.936497,2.1e-05,-2.1e-05,135.7204,0.0022,-0.0022,0.71,0.61,-0.61,1.7403,,,352,,,1.52,,,1099.0,,,,,,27.50,,,5419.00,,,4.540,,,0.7600,,,19h25m12.53s,+47d41m51.9s,14.968,
10468940,K01163.02,Kepler-273 c,CONFIRMED,CANDIDATE,,,,,,8.014957,9.8e-05,-9.8e-05,134.8335,0.0046,-0.0046,0.31,0.82,-0.82,3.2333,,,341,,,1.39,,,783.0,,,,,,22.20,,,5419.00,,,4.540,,,0.7600,,,19h25m12.53s,+47d41m51.9s,14.968,
10341831,K01164.01,,CANDIDATE,CANDIDATE,,,,,,0.9337899,7.5e-06,-7.5e-06,133.3636,0.003,-0.003,0.023,0.028,-0.028,4.5381,,,226,,,0.77,,,1014.0,,,,,,45.90,,,3851.00,,,4.730,,,0.5300,,,19h30m57.34s,+47d29m26.6s,14.960,
10337517,K01165.01,Kepler-783 c,CONFIRMED,CANDIDATE,,,,,,7.053978,2.6e-05,-2.6e-05,136.3552,0.0013,-0.0013,0.84,0.71,-0.71,1.7456,,,525,,,2.65,,,947.0,,,,,,48.80,,,5549.00,,,4.350,,,1.0200,,,19h24m15.10s,+47d29m05.3s,13.916,
10351231,K01166.01,,CANDIDATE,CANDIDATE,,,,,,7.67478,8e-05,-8e-05,133.2195,0.0034,-0.0034,0.87,0.63,-0.63,1.5296,,,510,,,2.46,,,898.0,,,,,,14.40,,,5833.00,,,4.510,,,0.9400,,,19h44m31.54s,+47d26m19.8s,15.440,
10485179,K01167.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.445274,,,133.97204,,,,,,2.03,,,203,,,,,,,,,,,,46.70,,,5152.00,,,4.637,,,,,,19h48m31.98s,+47d37m43.6s,14.507,
9904059,K00145.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,102.9667186,,,158.06807,,,,,,15.59,,,1835,,,,,,,,,,,,84.10,,,5043.00,,,3.592,,,,,,19h47m16.25s,+46d46m53.4s,13.608,
10460629,K01168.01,,CANDIDATE,CANDIDATE,,,,,,432,,,228,,,,,,21.3045,,,764,,,3.62,,,,,,,,,15.60,,,6209.00,,,4.230,,,1.3300,,,19h10m20.83s,+47d36m00.1s,13.997,
10319385,K01169.01,,CANDIDATE,CANDIDATE,,,,,,0.689204,3e-06,-3e-06,133.28738,0.00052,-0.00052,0.61,0.2,-0.2,1.6424,,,199,,,1.49,,,2008.0,,,,,,69.60,,,5719.00,,,4.460,,,1.0100,,,18h46m12.28s,+47d28m11.9s,13.248,
10482160,K01170.01,,CANDIDATE,CANDIDATE,,,,,,7.343692,4.4e-05,-4.4e-05,137.3006,0.0019,-0.0019,0.48,0.97,-0.97,1.1296,,,547,,,1.69,,,784.0,,,,,,19.70,,,5558.00,,,4.640,,,0.7000,,,19h44m55.72s,+47d40m44.3s,14.657,
10485069,K01171.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.4452695,,,133.53016,,,,,,1.77,,,170,,,,,,,,,,,,23.20,,,5934.00,,,4.486,,,,,,19h48m24.84s,+47d38m36.9s,15.343,
10341913,K01172.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.9337522,,,134.31569,,,,,,4.54,,,154,,,,,,,,,,,,76.70,,,5949.00,,,4.327,,,,,,19h31m06.21s,+47d27m42.1s,13.079,
10480921,K01173.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,2.0373022,,,133.61323,,,,,,3.75,,,132,,,,,,,,,,,,18.40,,,6007.00,,,4.405,,,,,,19h43m10.86s,+47d39m50.3s,14.187,
10287723,K01174.01,,CANDIDATE,CANDIDATE,,,,,,1299,,,394,,,,,,9.3621,,,1415,,,2.5,,,,,,,,,35.60,,,4305.00,,,4.670,,,0.6200,,,19h47m17.19s,+47d21m14.5s,13.447,
7211469,K01377.01,Kepler-830 b,CONFIRMED,CANDIDATE,,,,,,11.29714,0.00022,-0.00022,134.5626,0.0075,-0.0075,0.85,0.18,-0.18,4.82,,,219,,,1.6,,,850.0,,,,,,13.70,,,6027.00,,,4.420,,,0.9700,,,19h40m13.03s,+42d45m24.6s,14.788,
7375795,K01378.01,,CANDIDATE,CANDIDATE,,,,,,19.30125,0.00026,-0.00026,133.3556,0.005,-0.005,0.21,0.45,-0.45,5.8541,,,225,,,1.24,,,592.0,,,,,,30.60,,,5234.00,,,4.480,,,0.8800,,,19h42m02.56s,+42d55m50.0s,13.601,
7375795,K01378.02,,FALSE POSITIVE,FALSE POSITIVE,,,,,,1.3833238,,,135.94997,,,,,,1.81,,,47,,,,,,,,,,,,14.00,,,5234.00,,,4.477,,,,,,19h42m02.56s,+42d55m50.0s,13.601,
7211221,K01379.01,Kepler-831 b,CONFIRMED,CANDIDATE,,,,,,5.621546,5e-05,-5e-05,136.8893,0.0031,-0.0031,0.17,0.54,-0.54,2.47,,,172,,,1.06,,,918.0,,,,,,19.30,,,5635.00,,,4.580,,,0.8200,,,19h39m56.51s,+42d43m39.6s,13.687,
7025526,K01380.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,1.0741085,,,133.8401,,,,,,1.86,,,71,,,,,,,,,,,,41.70,,,4662.00,,,4.643,,,,,,19h16m59.56s,+42d33m56.0s,11.748,
9451127,K01381.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,5.1174021,,,134.58583,,,,,,3.82,,,61127,,,,,,,,,,,,2591.30,,,5881.00,,,4.501,,,,,,18h59m17.45s,+46d00m49.4s,15.764,
9446824,K01382.01,,CANDIDATE,CANDIDATE,,,,,,4.2023359,1e-06,-1e-06,179.53331,9e-05,-9e-05,0,0.5,-0.5,3.759,,,46897,,,22.64,,,1199.0,,,,,,1504.40,,,5921.00,,,4.390,,,1.0700,,,18h48m44.25s,+46d00m24.7s,15.653,
10874614,K00017.01,Kepler-6 b,CONFIRMED,CANDIDATE,,,,,,3.2346996,4e-07,-4e-07,121.4858,4e-05,-4e-05,0.03,0.13,-0.13,3.6016,,,10596,,,11.06,,,1260.0,,,,,,2849.00,,,5826.00,,,4.420,,,1.0800,,,19h47m20.94s,+48d14m23.8s,13.303,
6541920,K00157.06,Kepler-11 b,CONFIRMED,CANDIDATE,,,,,,10.304049,8e-05,-8e-05,138.5013,0.0029,-0.0029,0.34,0.33,-0.33,4.2052,,,307,,,1.89,,,851.0,,,,,,38.60,,,5685.00,,,4.380,,,1.0600,,,19h48m27.63s,+41d54m32.9s,13.709,
8953257,K01383.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,3.2217834,,,136.14117,,,,,,2.99,,,44836,,,,,,,,,,,,1323.90,,,6001.00,,,4.388,,,,,,19h27m40.96s,+45d14m49.3s,14.601,
8971432,K01384.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.6243848,,,133.04422,,,,,,1.6,,,36269,,,,,,,,,,,,575.40,,,5057.00,,,4.712,,,,,,19h50m17.64s,+45d13m59.9s,15.487,
9278553,K01385.01,,CANDIDATE,CANDIDATE,,,,,,18.6100931,6.2e-06,-6.2e-06,139.08426,0.00012,-0.00012,1.33,0.68,-0.68,4.9434,,,49758,,,55.21,,,647.0,,,,,,1323.40,,,5848.00,,,4.550,,,0.8400,,,19h23m32.05s,+45d45m57.1s,15.840,
9143254,K01386.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,1.1375249,,,133.80482,,,,,,2.06,,,16828,,,,,,,,,,,,972.40,,,5653.00,,,4.442,,,,,,19h05m26.85s,+45d33m18.6s,15.452,
8949247,K01387.01,,CANDIDATE,CANDIDATE,,,,,,23.799932,3.8e-06,-3.8e-06,152.56474,6e-05,-6e-05,1.11,0.34,-0.34,4.972,,,58728,,,45.27,,,611.0,,,,,,3114.10,,,5696.00,,,4.470,,,0.9400,,,19h21m58.34s,+45d12m21.2s,14.669,
9346253,K01388.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,34.0646004,,,150.45095,,,,,,9.28,,,28965,,,,,,,,,,,,1035.50,,,5916.00,,,4.503,,,,,,19h33m32.79s,+45d52m13.0s,15.443,
9002237,K01389.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,4.3500874,,,134.79959,,,,,,2.27,,,22042,,,,,,,,,,,,984.20,,,5772.00,,,4.536,,,,,,18h52m45.38s,+45d21m51.0s,14.855,
9288786,K01390.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,1.744103,,,134.50758,,,,,,1.55,,,9643,,,,,,,,,,,,211.00,,,4197.00,,,4.698,,,,,,19h39m39.81s,+45d47m01.9s,15.702,
8958035,K01391.01,,CANDIDATE,CANDIDATE,,,,,,7.9811836,3.3e-06,-3.3e-06,133.80161,0.00015,-0.00015,0.76,0.24,-0.24,1.5774,,,6663,,,8.15,,,922.0,,,,,,478.40,,,6012.00,,,4.490,,,0.9500,,,19h34m50.17s,+45d17m11.0s,14.360,
5039228,K01597.01,,CANDIDATE,CANDIDATE,,,,,,7.796734,4.7e-05,-4.7e-05,134.4184,0.0022,-0.0022,0.17,0.36,-0.36,4.6288,,,359,,,2.67,,,1156.0,,,,,,57.90,,,6443.00,,,4.280,,,1.4200,,,19h53m28.52s,+40d10m24.3s,12.681,
10004738,K01598.01,Kepler-310 c,CONFIRMED,CANDIDATE,,,,,,56.4744,0.00037,-0.00037,143.8214,0.0024,-0.0024,0.81,0.29,-0.29,5.828,,,1092,,,3.14,,,435.0,,,,,,52.30,,,5565.00,,,4.500,,,0.8600,,,19h15m21.45s,+46d59m12.3s,14.279,
10004738,K01598.02,Kepler-310 d,CONFIRMED,CANDIDATE,,,,,,92.8756,0.0012,-0.0012,145.9282,0.005,-0.005,0.78,0.3,-0.3,7.1491,,,655,,,2.39,,,369.0,,,,,,29.70,,,5565.00,,,4.500,,,0.8600,,,19h15m21.45s,+46d59m12.3s,14.279,
10004738,K01598.03,Kepler-310 b,CONFIRMED,CANDIDATE,,,,,,13.93078,0.00026,-0.00026,134.4261,0.0069,-0.0069,0.94,0.19,-0.19,2.1785,,,162,,,1.4,,,695.0,,,,,,9.40,,,5565.00,,,4.500,,,0.8600,,,19h15m21.45s,+46d59m12.3s,14.279,
5474613,K01599.01,Kepler-1659 c,CONFIRMED,CANDIDATE,,,,,,20.41741,0.00038,-0.00038,140.0327,0.0067,-0.0067,0.86,0.17,-0.17,5.6154,,,425,,,2.28,,,645.0,,,,,,20.40,,,5627.00,,,4.450,,,0.9800,,,19h53m29.72s,+40d37m06.3s,14.802,
4860932,K01600.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,3.0912799,,,134.77647,,,,,,4.1,,,206,,,,,,,,,,,,20.40,,,5805.00,,,4.544,,,,,,19h51m22.56s,+39d59m23.3s,14.590,
5438757,K01601.01,Kepler-903 b,CONFIRMED,CANDIDATE,,,,,,10.35113,0.00016,-0.00016,133.7088,0.0056,-0.0056,0.84,0.14,-0.14,6.266,,,263,,,1.52,,,731.0,,,,,,25.20,,,5502.00,,,4.570,,,0.8200,,,19h15m05.05s,+40d39m51.1s,14.659,
4860678,K01602.01,,CANDIDATE,CANDIDATE,,,,,,9.97741,0.00021,-0.00021,137.2296,0.0077,-0.0077,0.81,0.17,-0.17,6.0673,,,316,,,1.64,,,761.0,,,,,,15.70,,,5596.00,,,4.560,,,0.8400,,,19h51m11.26s,+39d55m16.9s,14.943,
5177104,K01603.01,Kepler-904 b,CONFIRMED,CANDIDATE,,,,,,3.021542,3.3e-05,-3.3e-05,133.4926,0.0035,-0.0035,0.92,0.17,-0.17,3.2023,,,185,,,1.49,,,1253.0,,,,,,18.50,,,5995.00,,,4.520,,,0.9200,,,19h15m17.50s,+40d23m20.6s,14.429,
10033279,K01604.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,72.4912952,,,139.77596,,,,,,3.53,,,1254,,,,,,,,,,,,52.50,,,5521.00,,,4.485,,,,,,19h56m59.40s,+46d57m06.9s,13.050,
11455491,K00178.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,6.1430607,,,135.14479,,,,,,4.72,,,140,,,,,,,,,,,,26.40,,,6277.00,,,4.429,,,,,,19h28m07.56s,+49d23m19.0s,13.450,
5009189,K01605.01,,CANDIDATE,CANDIDATE,,,,,,4.939224,4.4e-05,-4.4e-05,135.0431,0.0034,-0.0034,0.86,0.93,-0.93,1.3022,,,352,,,2.53,,,1121.0,,,,,,15.30,,,5680.00,,,4.320,,,1.1400,,,19h24m57.32s,+40d09m48.6s,14.832,
9886661,K01606.01,Kepler-905 b,CONFIRMED,CANDIDATE,,,,,,5.082709,3.4e-05,-3.4e-05,133.2118,0.0023,-0.0023,0.67,0.81,-0.81,1.8732,,,258,,,1.6,,,990.0,,,,,,30.20,,,5578.00,,,4.500,,,0.9400,,,19h20m12.27s,+46d42m48.1s,13.984,
5477805,K01607.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,5.0067732,,,134.53661,,,,,,2.18,,,242,,,,,,,,,,,,28.70,,,5921.00,,,4.139,,,,,,19h55m51.01s,+40d37m50.4s,13.518,
10055126,K01608.01,Kepler-311 b,CONFIRMED,CANDIDATE,,,,,,9.17608,0.00012,-0.00012,138.7174,0.0048,-0.0048,0.86,0.14,-0.14,4.441,,,210,,,1.81,,,941.0,,,,,,24.30,,,6030.00,,,4.380,,,1.1000,,,18h48m14.71s,+47d05m07.8s,13.797,
10055126,K01608.02,Kepler-311 c,CONFIRMED,CANDIDATE,,,,,,19.73805,0.00049,-0.00049,133.2867,0.0094,-0.0094,0.89,0.15,-0.15,5.126,,,161,,,1.58,,,731.0,,,,,,14.10,,,6030.00,,,4.380,,,1.1000,,,18h48m14.71s,+47d05m07.8s,13.797,
5009743,K01609.01,Kepler-906 b,CONFIRMED,CANDIDATE,,,,,,41.69831,0.00062,-0.00062,169.574,0.0055,-0.0055,0.75,0.19,-0.19,5.6911,,,480,,,2.34,,,557.0,,,,,,25.40,,,6063.00,,,4.430,,,1.0400,,,19h25m37.33s,+40d07m31.8s,13.956,
4263293,K01895.01,Kepler-331 b,CONFIRMED,CANDIDATE,,,,,,8.457521,5.4e-05,-5.4e-05,133.869,0.0024,-0.0024,0.027,0.042,-0.042,2.3245,,,1367,,,1.74,,,514.0,,,,,,30.70,,,4288.00,,,4.780,,,0.4800,,,19h27m20.24s,+39d18m26.5s,15.862,
4263293,K01895.02,Kepler-331 c,CONFIRMED,CANDIDATE,,,,,,17.28116,0.00013,-0.00013,136.0052,0.0029,-0.0029,0.35,0.28,-0.28,2.7839,,,1618,,,1.92,,,404.0,,,,,,28.80,,,4288.00,,,4.780,,,0.4800,,,19h27m20.24s,+39d18m26.5s,15.862,
4263293,K01895.03,Kepler-331 d,CONFIRMED,CANDIDATE,,,,,,32.13493,0.00043,-0.00043,142.2643,0.0049,-0.0049,0.69,0.26,-0.26,2.7134,,,1274,,,1.81,,,330.0,,,,,,16.00,,,4288.00,,,4.780,,,0.4800,,,19h27m20.24s,+39d18m26.5s,15.862,
5695524,K01897.01,,CANDIDATE,CANDIDATE,,,,,,59.77049,0.00061,-0.00061,148.9702,0.0034,-0.0034,0.52,0.62,-0.62,4.2181,,,579,,,2.63,,,490.0,,,,,,28.90,,,5947.00,,,4.410,,,1.0700,,,19h14m17.86s,+40d59m19.2s,13.952,
